Price,Year,Make,Model,Mileage,Body style,Gearbox,Hand drive,Engine,Color,Custom cleared
12800.0,2019,Ford,F150,18347.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Այլ գույն,Մաքսազերծված չէ
3400.0,2017,Nissan,Altima,21934.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
8800.0,2020,Kia,Sportage,18247.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
6800.0,2019,Honda,Accord,18654.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3500.0,2018,Hyundai,Elantra,19365.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
9800.0,2016,Land,Rover Range Rover Evoque,23965.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
6100.0,2016,Audi,A6,22852.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
9100.0,2020,Ford,Explorer,18349.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
8200.0,2020,Hyundai,Santa Fe,19527.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
12200.0,2018,Ford,F150,19200.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
8100.0,2018,Chevrolet,Camaro,19321.0, Կաբրիոլետ / Ռոդսթեր, Ավտոմատ, Ձախ, Բենզին, Դեղին,Մաքսազերծված չէ
5200.0,2018,Honda,Civic,19347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
4600.0,2019,Toyota,Corolla,18349.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
14200.0,2020,Chevrolet,Silverado,19348.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
7300.0,2016,Mercedes-Benz,C 300,21947.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5200.0,2019,Jeep,Compass,18348.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Այլ գույն,Մաքսազերծված չէ
15500.0,2018,BMW,M3,18247.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
4700.0,2016,Kia,Sorento,23975.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3400.0,2016,Subaru,Forester,22731.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
5200.0,2019,Nissan,Rogue,18246.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
3700.0,2018,Ford,Fusion,19347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
10500.0,2022,Nissan,Altima,19347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
36000.0,2018,Toyota,Camry,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված է
4500.0,2017,Honda,Civic,21937.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
6200.0,2018,Honda,Accord,18391.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
6500.0,2017,Ford,Explorer,21935.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
4500.0,2016,Honda,Accord,21835.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
6500.0,2020,Subaru,Forester,18964.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
2500.0,2016,Ford,Fusion,19938.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
1400.0,2016,Jeep,Patriot,23914.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
4200.0,2020,Nissan,Sentra,19347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
7500.0,2018,Toyota,Camry,19514.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
5800.0,2022,Kia,Rio,16374.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
8500.0,2019,Audi,Q5,18249.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
9600.0,2021,Hyundai,Santa Fe,18347.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
3800.0,2018,Nissan,Altima,19347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
7200.0,2018,Toyota,Camry,19347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
5900.0,2020,Toyota,Corolla,18247.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
18000.0,2021,Toyota,Rav 4,16736.334685598376, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
10700.0,2021,Toyota,Camry,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
7300.0,2018,Toyota,Camry,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
6300.0,2019,Toyota,C-HR,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5700.0,2019,Toyota,Corolla,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
5200.0,2018,Hyundai,Sonata,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
16000.0,2017,Mazda,3,90000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված է
3400.0,2017,Hyundai,Sonata,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
4200.0,2017,Hyundai,Elantra,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
4800.0,2017,Hyundai,Sonata,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
5300.0,2020,Hyundai,Elantra,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
16200.0,2021,Mercedes-Benz,C 63 AMG,16934.0, Կուպե, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
7100.0,2017,Chevrolet,Camaro,23914.0, Կուպե, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
6300.0,2019,Kia,Sorento,18347.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
6400.0,2021,Toyota,Corolla,19347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
3200.0,2017,Volkswagen,Jetta,21947.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
5300.0,2018,Nissan,Altima,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
4300.0,2020,Nissan,Versa,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
25999.0,2019,Chevrolet,Camaro,26035.745689655174, Կուպե, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված է
9700.0,2020,Nissan,Murano,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
2100.0,2019,Nissan,Note,26035.745689655174, Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
4100.0,2018,Volkswagen,E-Golf,28601.52, Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
2600.0,2017,Volkswagen,Jetta,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
8300.0,2019,Volkswagen,Jetta,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
8300.0,2020,Volkswagen,Jetta,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
7700.0,2020,Volkswagen,Jetta,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
7700.0,2020,Volkswagen,Jetta,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
12000.0,2020,Volkswagen,Tiguan,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
4600.0,2017,Honda,Civic,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
7300.0,2020,Honda,HR-V,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
5400.0,2017,Honda,Civic,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
6400.0,2019,Honda,Civic,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
7200.0,2021,Honda,Civic,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5100.0,2016,Mazda,CX9,21934.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
13200.0,2019,Ford,F150,18347.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Այլ գույն,Մաքսազերծված չէ
4200.0,2019,Volkswagen,Jetta,18347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
10200.0,2018,Honda,CR-V,17294.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
8800.0,2021,Honda,Civic,16834.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
15200.0,2022,Honda,CR-V,9121.244604316547, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
4700.0,2017,Honda,Civic,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5900.0,2017,Dodge,Charger,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
7100.0,2020,Subaru,WRX,21441.624100719426, Սեդան, Մեխանիկական, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
14000.0,2022,Mitsubishi,Outlander,9121.244604316547, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
7200.0,2018,Mitsubishi,Outlander,28601.52, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
47000.0,2019,Porsche,Cayman,26035.745689655174, Կուպե, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
22000.0,2022,Acura,MDX,9121.244604316547, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
18000.0,2019,Acura,RDX,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
16000.0,2021,Acura,TLX,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
3700.0,2002,Peugeot,406,236928.0, Սեդան, Մեխանիկական, Ձախ, Բենզին, Կանաչ,Մաքսազերծված է
19000.0,2022,Acura,MDX,9121.244604316547, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
17000.0,2018,Acura,MDX,28601.52, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
19000.0,2018,Audi,Q7,28601.52, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
16200.0,2020,Audi,Q8,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
16000.0,2018,Audi,S4,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
4600.0,2020,Hyundai,Elantra,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
8200.0,2020,Nissan,Rogue,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
10600.0,2021,Hyundai,Elantra,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3700.0,2019,Nissan,Sentra,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
3400.0,2019,Nissan,Versa,26035.745689655174, Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5400.0,2017,Mini,Cooper,33723.21639344262, Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
6800.0,2016,Mini,Cooper,34204.62344983089, Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
15000.0,2022,Lexus,UX 200,9121.244604316547, Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
17000.0,2021,Lexus,IS 350 F Sport,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
19800.0,2017,Lexus,GS 350,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
32000.0,2020,Lexus,RX 450h,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
29000.0,2021,Lexus,RX 350,16736.334685598376, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
3600.0,2018,Mazda,3,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
14000.0,2018,Mazda,CX5,28601.52, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5900.0,2019,Mazda,CX3,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
8400.0,2019,Mazda,3,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
14000.0,2022,BMW,X3,9121.244604316547, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
11000.0,2019,BMW,230,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
11000.0,2021,BMW,228,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
11000.0,2019,Honda,Accord,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
12000.0,2021,Honda,Accord,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
4200.0,2018,Honda,Clarity,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
12400.0,2021,Honda,Accord,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
4800.0,2017,Honda,Civic,33723.21639344262, Կուպե, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
18000.0,2017,Mercedes-Benz,GLC 300,33723.21639344262, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
7200.0,2006,Opel,Astra,135000.0, Ունիվերսալ, Մեխանիկական, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված է
9600.0,2019,Mercedes-Benz,GLA 250,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
14000.0,2019,Mercedes-Benz,GLC 300,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
12000.0,2018,Mercedes-Benz,CE 320,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
25500.0,2020,Toyota,Corolla,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված է
19000.0,2018,Mercedes-Benz,E 320,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
7300.0,2012,Chevrolet,Volt,139796.66666666666, Հետչբեք, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ,Մաքսազերծված է
14000.0,2018,Mercedes-Benz,GLC 300,28601.52, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
6500.0,2011,Chevrolet,Volt,152745.1224489796, Հետչբեք, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ,Մաքսազերծված է
9700.0,2016,Mercedes-Benz,CLA 250,34204.62344983089, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
7300.0,2012,Chevrolet,Volt,139796.66666666666, Հետչբեք, Ավտոմատ, Ձախ, Էլեկտրական, Արծաթագույն,Մաքսազերծված է
5800.0,2021,Kia,Seltos,16825.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
7700.0,2012,Chevrolet,Volt,139796.66666666666, Հետչբեք, Ավտոմատ, Ձախ, Էլեկտրական, Երկնագույն,Մաքսազերծված է
3200.0,2017,Hyundai,Elantra,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5900.0,2020,Hyundai,Elantra,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
4400.0,2005,Nissan,Note,142000.0, Հետչբեք, Վարիատոր, Աջ, Բենզին, Բալագույն,Մաքսազերծված է
8600.0,2019,Chevrolet,Camaro,18637.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
7200.0,2011,Chevrolet,Volt,152745.1224489796, Հետչբեք, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ,Մաքսազերծված է
3200.0,2016,Jeep,Renegade,22914.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
20000.0,2019,Jeep,Compass,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված է
9200.0,2021,Toyota,Rav 4,18256.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
12200.0,2021,Honda,HR-V,16935.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
8200.0,2021,Honda,Accord,18347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
17500.0,2019,Hyundai,Elantra,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Գազ, Արծաթագույն,Մաքսազերծված է
29000.0,2021,Tesla,Model Y,16736.334685598376, Հետչբեք, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ,Մաքսազերծված չէ
29000.0,2022,Tesla,Model Y,9121.244604316547, Հետչբեք, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ,Մաքսազերծված չէ
18900.0,2022,Tesla,Model 3,9121.244604316547, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
23000.0,2021,Tesla,Model 3,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Էլեկտրական, Սև,Մաքսազերծված չէ
5100.0,2016,Mini,Cooper,34204.62344983089, Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
5200.0,2018,Honda,Civic,18369.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
10200.0,2018,Honda,Pilot,18836.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3200.0,2017,Chevrolet,Malibu,23698.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
2200.0,2017,Kia,Soul,23596.0, Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
7400.0,2019,Mitsubishi,Outlander,18347.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
9500.0,2021,Volkswagen,Tiguan,16739.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3500.0,2018,Nissan,Altima,19347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
7800.0,2019,Toyota,Camry,18348.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
10300.0,2022,Honda,Civic,16739.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
4500.0,2019,Kia,Optima,18347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
7200.0,2019,Ford,Mustang,18347.0, Կուպե, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
12200.0,2022,Toyota,Camry,16737.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
5600.0,2021,Volkswagen,Jetta,17368.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
8200.0,2020,Kia,Sorento,18347.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
7200.0,2019,Kia,Sportage,18347.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
21000.0,2018,Nissan,Rogue,28601.52, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված է
22000.0,2022,BMW,550,9121.244604316547, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
13000.0,2022,BMW,330,9121.244604316547, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
13000.0,2022,BMW,330,9121.244604316547, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
9200.0,2019,BMW,430,26035.745689655174, Կուպե, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
16500.0,2021,BMW,228,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
36500.0,2017,Lexus,ES 250,56000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված է
9000.0,2017,Toyota,Highlander,21934.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
7500.0,2016,Lexus,IS 200,21934.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
4600.0,2016,Mazda,CX5,21735.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
8800.0,2020,Toyota,Camry,17263.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
21200.0,2016,Porsche,Cayenne,22735.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
7200.0,2021,Ford,Escape,15937.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
5200.0,2020,Kia,Optima,18357.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
13700.0,2015,Ford,Fusion,74000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված է
4200.0,2020,Ford,Escape,18274.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
6200.0,2018,Honda,Accord,19374.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
8800.0,2018,Infiniti,Q60,21937.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
8400.0,2021,Nissan,Altima,18363.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
4400.0,1996,Mercedes-Benz,C 180,325436.0, Սեդան, Մեխանիկական, Ձախ, Գազ, Սև,Մաքսազերծված է
8200.0,2017,Honda,CR-V,21757.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
6100.0,2021,Kia,Forte,16823.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5700.0,2018,Dodge,Charger,19347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Նարնջագույն,Մաքսազերծված չէ
2300.0,2016,Chevrolet,Impala,21834.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
2800.0,2016,Nissan,Altima,22856.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
8200.0,2021,Honda,Accord,16347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
3100.0,2016,Toyota,Corolla,21934.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կանաչ,Մաքսազերծված չէ
3200.0,2019,Kia,Forte,18361.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
9700.0,2021,Volkswagen,Tiguan,17952.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
7300.0,2019,Ford,Mustang,18725.0, Կուպե, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
4500.0,2018,Jeep,Compass,21852.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
6500.0,2018,Kia,Sportage,18257.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
